"area_code","area","source_code","source","indicator_code","indicator","year_code","year","unit","value","flag"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",1987,"1987","1000 persons",160.9,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",1988,"1988","1000 persons",156,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",1989,"1989","1000 persons",150.9,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",1990,"1990","1000 persons",156.9,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",1991,"1991","1000 persons",157.2,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",1992,"1992","1000 persons",159.1,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",1993,"1993","1000 persons",157.7,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",1994,"1994","1000 persons",161.7,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",1995,"1995","1000 persons",158.2,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",1996,"1996","1000 persons",159.5,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",1997,"1997","1000 persons",149.8,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",1998,"1998","1000 persons",146.2,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",1999,"1999","1000 persons",164.2,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",2000,"2000","1000 persons",154.2,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",2001,"2001","1000 persons",165.4,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",2002,"2002","1000 persons",164.9,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",2003,"2003","1000 persons",159.7,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",2004,"2004","1000 persons",153.2,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",2005,"2005","1000 persons",148.6,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",2006,"2006","1000 persons",152.4,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",2007,"2007","1000 persons",155.9,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",2008,"2008","1000 persons",152,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",2009,"2009","1000 persons",143,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",2010,"2010","1000 persons",149.2,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",2011,"2011","1000 persons",153,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",2012,"2012","1000 persons",150.6,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",2013,"2013","1000 persons",144.8,"XI"
156,"New Zealand",3023,"Labour force survey",21066,"Employment in agriculture",2014,"2014","1000 persons",146.1,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",1986,"1986","1000 persons",48.6,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",1987,"1987","1000 persons",48.9,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",1988,"1988","1000 persons",47.5,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",1989,"1989","1000 persons",46.3,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",1990,"1990","1000 persons",50.4,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",1991,"1991","1000 persons",49.4,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",1992,"1992","1000 persons",48.8,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",1993,"1993","1000 persons",49.4,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",1994,"1994","1000 persons",50.2,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",1995,"1995","1000 persons",47.4,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",1996,"1996","1000 persons",48,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",1997,"1997","1000 persons",43.6,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",1998,"1998","1000 persons",44.6,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",1999,"1999","1000 persons",53,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",2000,"2000","1000 persons",47.1,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",2001,"2001","1000 persons",49.6,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",2002,"2002","1000 persons",48.4,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",2003,"2003","1000 persons",48.2,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",2004,"2004","1000 persons",47.9,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",2005,"2005","1000 persons",47.5,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",2006,"2006","1000 persons",50.3,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",2007,"2007","1000 persons",49.7,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",2008,"2008","1000 persons",49.8,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",2009,"2009","1000 persons",44.3,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",2010,"2010","1000 persons",44.6,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",2011,"2011","1000 persons",47.9,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",2012,"2012","1000 persons",46.4,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",2013,"2013","1000 persons",44.7,"XI"
156,"New Zealand",3023,"Labour force survey",21064,"Employment in agriculture, female",2014,"2014","1000 persons",43.4,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",1986,"1986","1000 persons",115.6,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",1987,"1987","1000 persons",112,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",1988,"1988","1000 persons",108.6,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",1989,"1989","1000 persons",104.5,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",1990,"1990","1000 persons",106.6,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",1991,"1991","1000 persons",107.8,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",1992,"1992","1000 persons",110.3,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",1993,"1993","1000 persons",108.3,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",1994,"1994","1000 persons",111.5,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",1995,"1995","1000 persons",110.8,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",1996,"1996","1000 persons",112,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",1997,"1997","1000 persons",106.2,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",1998,"1998","1000 persons",101.6,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",1999,"1999","1000 persons",111.1,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",2000,"2000","1000 persons",107,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",2001,"2001","1000 persons",115.7,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",2002,"2002","1000 persons",116.5,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",2003,"2003","1000 persons",111,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",2004,"2004","1000 persons",104.8,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",2005,"2005","1000 persons",100.4,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",2006,"2006","1000 persons",101.7,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",2007,"2007","1000 persons",105.6,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",2008,"2008","1000 persons",102.2,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",2009,"2009","1000 persons",98.7,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",2010,"2010","1000 persons",104.6,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",2011,"2011","1000 persons",105.1,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",2012,"2012","1000 persons",104.2,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",2013,"2013","1000 persons",100.1,"XI"
156,"New Zealand",3023,"Labour force survey",21065,"Employment in agriculture, male",2014,"2014","1000 persons",102.8,"XI"
156,"New Zealand",3023,"Labour force survey",21069,"Employment-to-population ratio, rural areas",2008,"2008","%",68.6,"XI"
156,"New Zealand",3023,"Labour force survey",21067,"Employment-to-population ratio, rural areas, female",2008,"2008","%",63,"XI"
156,"New Zealand",3023,"Labour force survey",21068,"Employment-to-population ratio, rural areas, male",2008,"2008","%",73.9,"XI"
156,"New Zealand",3023,"Labour force survey",21072,"Labour force participation rate, rural areas",2013,"2013","%",71.9,"XI"
156,"New Zealand",3023,"Labour force survey",21070,"Labour force participation rate, rural areas, female",2013,"2013","%",66.6,"XI"
156,"New Zealand",3023,"Labour force survey",21071,"Labour force participation rate, rural areas, male",2013,"2013","%",77,"XI"
156,"New Zealand",3023,"Labour force survey",21075,"Time related underemployment distribution, agriculture",2009,"2009","%",4,"XI"
156,"New Zealand",3023,"Labour force survey",21075,"Time related underemployment distribution, agriculture",2010,"2010","%",4,"XI"
156,"New Zealand",3023,"Labour force survey",21075,"Time related underemployment distribution, agriculture",2011,"2011","%",4.6,"XI"
156,"New Zealand",3023,"Labour force survey",21075,"Time related underemployment distribution, agriculture",2012,"2012","%",3.3,"XI"
156,"New Zealand",3023,"Labour force survey",21075,"Time related underemployment distribution, agriculture",2013,"2013","%",2.7,"XI"
156,"New Zealand",3023,"Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2009,"2009","%",2.2,"XI"
156,"New Zealand",3023,"Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2010,"2010","%",1.7,"XI"
156,"New Zealand",3023,"Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2011,"2011","%",2.2,"XI"
156,"New Zealand",3023,"Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2012,"2012","%",1.6,"XI"
156,"New Zealand",3023,"Labour force survey",21073,"Time related underemployment distribution, agriculture, female",2013,"2013","%",1.6,"XI"
156,"New Zealand",3023,"Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2009,"2009","%",1.9,"XI"
156,"New Zealand",3023,"Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2010,"2010","%",2.3,"XI"
156,"New Zealand",3023,"Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2011,"2011","%",2.6,"XI"
156,"New Zealand",3023,"Labour force survey",21074,"Time related underemployment distribution, agriculture, male",2012,"2012","%",1.6,"XI"
156,"New Zealand",3023,"Labour force survey",21078,"Time related underemployment in agriculture",2009,"2009","1000 persons",3.9,"XI"
156,"New Zealand",3023,"Labour force survey",21078,"Time related underemployment in agriculture",2010,"2010","1000 persons",3.5,"XI"
156,"New Zealand",3023,"Labour force survey",21078,"Time related underemployment in agriculture",2011,"2011","1000 persons",3.1,"XI"
156,"New Zealand",3023,"Labour force survey",21078,"Time related underemployment in agriculture",2012,"2012","1000 persons",2.2,"XI"
156,"New Zealand",3023,"Labour force survey",21078,"Time related underemployment in agriculture",2013,"2013","1000 persons",1.9,"XI"
156,"New Zealand",3023,"Labour force survey",21076,"Time related underemployment in agriculture, female",2009,"2009","1000 persons",2.1,"XI"
156,"New Zealand",3023,"Labour force survey",21076,"Time related underemployment in agriculture, female",2010,"2010","1000 persons",1.5,"XI"
156,"New Zealand",3023,"Labour force survey",21076,"Time related underemployment in agriculture, female",2011,"2011","1000 persons",1.5,"XI"
156,"New Zealand",3023,"Labour force survey",21076,"Time related underemployment in agriculture, female",2012,"2012","1000 persons",1.1,"XI"
156,"New Zealand",3023,"Labour force survey",21076,"Time related underemployment in agriculture, female",2013,"2013","1000 persons",1.1,"XI"
156,"New Zealand",3023,"Labour force survey",21077,"Time related underemployment in agriculture, male",2009,"2009","1000 persons",1.8,"XI"
156,"New Zealand",3023,"Labour force survey",21077,"Time related underemployment in agriculture, male",2010,"2010","1000 persons",2,"XI"
156,"New Zealand",3023,"Labour force survey",21077,"Time related underemployment in agriculture, male",2011,"2011","1000 persons",1.7,"XI"
156,"New Zealand",3023,"Labour force survey",21077,"Time related underemployment in agriculture, male",2012,"2012","1000 persons",1.1,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",1997,"1997","%",4.6,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",1998,"1998","%",4.5,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",1999,"1999","%",5,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2000,"2000","%",4.5,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2001,"2001","%",5.1,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2002,"2002","%",5.3,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2003,"2003","%",5,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2004,"2004","%",4.7,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2005,"2005","%",4.3,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2006,"2006","%",4.5,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2007,"2007","%",4.7,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2008,"2008","%",4.5,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2009,"2009","%",4.6,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2010,"2010","%",4.8,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2011,"2011","%",4.6,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2012,"2012","%",4.5,"XI"
156,"New Zealand",3023,"Labour force survey",21081,"Wage employment distribution, agriculture",2013,"2013","%",4.4,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",1997,"1997","%",1.3,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",1998,"1998","%",1.3,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",1999,"1999","%",1.5,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2000,"2000","%",1.2,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2001,"2001","%",1.3,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2002,"2002","%",1.4,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2003,"2003","%",1.4,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2004,"2004","%",1.4,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2005,"2005","%",1.2,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2006,"2006","%",1.3,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2007,"2007","%",1.4,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2008,"2008","%",1.4,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2009,"2009","%",1.3,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2010,"2010","%",1.3,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2011,"2011","%",1.4,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2012,"2012","%",1.2,"XI"
156,"New Zealand",3023,"Labour force survey",21079,"Wage employment distribution, agriculture, female",2013,"2013","%",1.2,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",1997,"1997","%",3.4,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",1998,"1998","%",3.2,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",1999,"1999","%",3.5,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2000,"2000","%",3.3,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2001,"2001","%",3.7,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2002,"2002","%",3.8,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2003,"2003","%",3.6,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2004,"2004","%",3.3,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2005,"2005","%",3,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2006,"2006","%",3.1,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2007,"2007","%",3.4,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2008,"2008","%",3.1,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2009,"2009","%",3.3,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2010,"2010","%",3.4,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2011,"2011","%",3.2,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2012,"2012","%",3.3,"XI"
156,"New Zealand",3023,"Labour force survey",21080,"Wage employment distribution, agriculture, male",2013,"2013","%",3.2,"XI"
156,"New Zealand",3033,"Official estimates",21081,"Wage employment distribution, agriculture",1971,"1971","%",13.3,"XI"
156,"New Zealand",3033,"Official estimates",21081,"Wage employment distribution, agriculture",1972,"1972","%",11.6,"XI"
156,"New Zealand",3033,"Official estimates",21081,"Wage employment distribution, agriculture",1973,"1973","%",11.2,"XI"
156,"New Zealand",3033,"Official estimates",21081,"Wage employment distribution, agriculture",1974,"1974","%",10.3,"XI"
156,"New Zealand",3033,"Official estimates",21081,"Wage employment distribution, agriculture",1975,"1975","%",10.7,"XI"
156,"New Zealand",3033,"Official estimates",21081,"Wage employment distribution, agriculture",1976,"1976","%",10.4,"XI"
156,"New Zealand",3033,"Official estimates",21081,"Wage employment distribution, agriculture",1977,"1977","%",10.4,"XI"
156,"New Zealand",3033,"Official estimates",21081,"Wage employment distribution, agriculture",1978,"1978","%",11,"XI"
156,"New Zealand",3033,"Official estimates",21081,"Wage employment distribution, agriculture",1979,"1979","%",10.5,"XI"
156,"New Zealand",3033,"Official estimates",21081,"Wage employment distribution, agriculture",1980,"1980","%",10.8,"XI"
156,"New Zealand",3033,"Official estimates",21081,"Wage employment distribution, agriculture",1981,"1981","%",11.2,"XI"
156,"New Zealand",3033,"Official estimates",21081,"Wage employment distribution, agriculture",1982,"1982","%",11.3,"XI"
156,"New Zealand",3033,"Official estimates",21081,"Wage employment distribution, agriculture",1983,"1983","%",11.1,"XI"
156,"New Zealand",3033,"Official estimates",21081,"Wage employment distribution, agriculture",1984,"1984","%",11,"XI"
156,"New Zealand",3033,"Official estimates",21081,"Wage employment distribution, agriculture",1985,"1985","%",11,"XI"
156,"New Zealand",3033,"Official estimates",21079,"Wage employment distribution, agriculture, female",1971,"1971","%",1.9,"XI"
156,"New Zealand",3033,"Official estimates",21079,"Wage employment distribution, agriculture, female",1972,"1972","%",1.8,"XI"
156,"New Zealand",3033,"Official estimates",21079,"Wage employment distribution, agriculture, female",1973,"1973","%",1.8,"XI"
156,"New Zealand",3033,"Official estimates",21079,"Wage employment distribution, agriculture, female",1974,"1974","%",1.7,"XI"
156,"New Zealand",3033,"Official estimates",21079,"Wage employment distribution, agriculture, female",1975,"1975","%",1.8,"XI"
156,"New Zealand",3033,"Official estimates",21079,"Wage employment distribution, agriculture, female",1976,"1976","%",1.9,"XI"
156,"New Zealand",3033,"Official estimates",21079,"Wage employment distribution, agriculture, female",1977,"1977","%",1.9,"XI"
156,"New Zealand",3033,"Official estimates",21079,"Wage employment distribution, agriculture, female",1978,"1978","%",2.2,"XI"
156,"New Zealand",3033,"Official estimates",21079,"Wage employment distribution, agriculture, female",1979,"1979","%",2.1,"XI"
156,"New Zealand",3033,"Official estimates",21079,"Wage employment distribution, agriculture, female",1980,"1980","%",2.2,"XI"
156,"New Zealand",3033,"Official estimates",21079,"Wage employment distribution, agriculture, female",1981,"1981","%",2.4,"XI"
156,"New Zealand",3033,"Official estimates",21079,"Wage employment distribution, agriculture, female",1982,"1982","%",2.5,"XI"
156,"New Zealand",3033,"Official estimates",21079,"Wage employment distribution, agriculture, female",1983,"1983","%",2.7,"XI"
156,"New Zealand",3033,"Official estimates",21079,"Wage employment distribution, agriculture, female",1984,"1984","%",2.8,"XI"
156,"New Zealand",3033,"Official estimates",21079,"Wage employment distribution, agriculture, female",1985,"1985","%",2.8,"XI"
156,"New Zealand",3033,"Official estimates",21080,"Wage employment distribution, agriculture, male",1971,"1971","%",11.4,"XI"
156,"New Zealand",3033,"Official estimates",21080,"Wage employment distribution, agriculture, male",1972,"1972","%",9.9,"XI"
156,"New Zealand",3033,"Official estimates",21080,"Wage employment distribution, agriculture, male",1973,"1973","%",9.5,"XI"
156,"New Zealand",3033,"Official estimates",21080,"Wage employment distribution, agriculture, male",1974,"1974","%",8.7,"XI"
156,"New Zealand",3033,"Official estimates",21080,"Wage employment distribution, agriculture, male",1975,"1975","%",8.9,"XI"
156,"New Zealand",3033,"Official estimates",21080,"Wage employment distribution, agriculture, male",1976,"1976","%",8.6,"XI"
156,"New Zealand",3033,"Official estimates",21080,"Wage employment distribution, agriculture, male",1977,"1977","%",8.5,"XI"
156,"New Zealand",3033,"Official estimates",21080,"Wage employment distribution, agriculture, male",1978,"1978","%",8.9,"XI"
156,"New Zealand",3033,"Official estimates",21080,"Wage employment distribution, agriculture, male",1979,"1979","%",8.4,"XI"
156,"New Zealand",3033,"Official estimates",21080,"Wage employment distribution, agriculture, male",1980,"1980","%",8.7,"XI"
156,"New Zealand",3033,"Official estimates",21080,"Wage employment distribution, agriculture, male",1981,"1981","%",8.8,"XI"
156,"New Zealand",3033,"Official estimates",21080,"Wage employment distribution, agriculture, male",1982,"1982","%",8.7,"XI"
156,"New Zealand",3033,"Official estimates",21080,"Wage employment distribution, agriculture, male",1983,"1983","%",8.4,"XI"
156,"New Zealand",3033,"Official estimates",21080,"Wage employment distribution, agriculture, male",1984,"1984","%",8.2,"XI"
156,"New Zealand",3033,"Official estimates",21080,"Wage employment distribution, agriculture, male",1985,"1985","%",8.2,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",1976,"1976","%",1.5,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",1977,"1977","%",1.6,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",1978,"1978","%",1.4,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",1979,"1979","%",1.4,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",1981,"1981","%",0.8,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",1983,"1983","%",1.8,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",1985,"1985","%",1.4,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",1992,"1992","%",4.5,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",1993,"1993","%",3.9,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",1994,"1994","%",4.3,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",1995,"1995","%",4.8,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",1998,"1998","%",3.9,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",1999,"1999","%",3.9,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",2000,"2000","%",4.1,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",2001,"2001","%",4.2,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",2002,"2002","%",4.2,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",2003,"2003","%",4.5,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",2004,"2004","%",5,"XIn"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",2005,"2005","%",4.6,"XIn"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",2006,"2006","%",11.1,"XIn"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",2007,"2007","%",11,"XIn"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",2009,"2009","%",11,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",2010,"2010","%",11.6,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",2011,"2011","%",10.7,"XI"
234,"Uruguay",3023,"Labour force survey",21063,"Employment distribution, agriculture",2013,"2013","%",9.3,"XI"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1983,"1983","%",0.3,"XI"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1985,"1985","%",0.2,"XI"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1992,"1992","%",0.4,"XI"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1993,"1993","%",0.4,"XI"
234,"Uruguay",3023,"Labour force survey",21061,"Employment distribution, agriculture, female",1994,"1994","%",0.6,"XI"
